"#","","Zip Code","Stat","Tower Name","Address","Unit Number","Current Price","Approx Liv Area","Beds Total","Baths Total","Actual Close Date","Total Monthly CIC","DOM","Sold Term","List Agent Full Name","List Agent ID","Selling Agent Full Name","Selling/Showing Agent ID"
"1","2568491","89103","S","PALMS PLACE","4381 West Flamingo RD","5020","$340,000","615","0","1","05/08/2024","$780.92","24","Cash","Olga M. Kokubu","235056","Andrea L. Grigg","252627"
"1","2562409","89109","S","SIGNATURE AT MGM GRAND","135 East HARMON AVE","2721","$480,000","874","1","2","05/08/2024","$1,595.00","31","OWC","Jim R. Brooks","203473","Todd R. Tolliver","231096"
"1","2577676","89158","S","WALDORF ASTORIA","3750 Las Vegas BLVD","3505","$4,500,000","2,998","2","3","05/08/2024","$3,350.00","0","1031 Exchange","Kristine M. Murray","236821","Michelle L. Manley","224836"
"1","2566471","89101","S","JUHL","353 East Bonneville AVE","622","$260,000","628","1","1","05/07/2024","$620.00","5","FHA","Joann Powell","205122","Amber M. Holliday","236647"
"1","2565254","89102","S","ALLURE","200 West Sahara AVE","1906","$299,000","867","1","1","05/07/2024","$650.00","24","CONV","John J. McNamara III","224928","Dwight S. Aguinaldo","219827"
"1","2556328","89011","S","VIERA","30 Strada Di Villaggio","323","$209,000","680","1","1","05/07/2024","$869.00","84","Cash","Nicole Cassill","251601","Teresa E. Chapman","222803"
"1","2571369","89103","S","PANORAMA TOWERS","4525 Dean Martin DR","1210","$325,000","773","1","2","05/06/2024","$661.00","3","Cash","Michael Marino","213165","Christina Stockdale","247578"
"1","2570242","89109","S","SIGNATURE AT MGM GRAND","125 East HARMON AVE","3811","$449,888","520","0","1","05/06/2024","$870.00","7","Cash","Jim R. Brooks","203473","Andrea L. Grigg","252627"
"1","2562272","89103","S","THE MARTIN","4471 Dean Martin DR","500","$463,000","1,035","1","1","05/03/2024","$729.00","45","CONV","Richard Robledo","099013","Austin Sherwood","236177"
"1","2574608","89109","S","SIGNATURE AT MGM GRAND","125 East Harmon AVE","1815","$368,000","520","0","0","05/03/2024","$850.83","5","Cash","Kaori S. Guerra","209621","Denise Cesena","237437"
"1","2572494","89109","S","SIGNATURE AT MGM GRAND","125 East Harmon AVE","3114","$430,000","847","1","2","05/03/2024","$1,591.00","28","Cash","Shane K. Scott","004034","Bret P. Wulf","227896"
"1","2558705","89109","S","SIGNATURE AT MGM GRAND","145 East Harmon AVE","2601","$540,000","874","1","2","05/03/2024","$1,588.00","59","Cash","Michelle L. Manley","224836","Susan M. Brock","229142"
"1","2547240","89109","S","TURNBERRY PLACE","2877 Paradise RD","1406","$550,000","1,712","2","2","05/02/2024","$920.00","114","Cash","Jena McIntosh","200868","Jena McIntosh","200868"
"1","2568628","89169","S","CASABLANCA","750 South Royal Crest CIR","358","$240,000","1,549","3","2","05/02/2024","$420.00","6","Cash","Jason Garcia","224314","Alex Rivlin","237389"
"1","2562356","89109","S","TURNBERRY TOWERS","322 Karen AVE","1801","$640,000","1,405","2","2","05/01/2024","$806.00","55","Cash","Anthony J. Phillips","226502","Rachael Tharp","242165"
"1","2571894","89101","S","THE OGDEN","150 Las Vegas BLVD","1912","$787,000","2,044","3","3","05/01/2024","$1,077.00","1","Cash","Vanessa Jimenez","247388","Diana Valento","226532"
"1","2558544","89101","S","JUHL","353 East BONNEVILLE AVE","449","$499,900","1,416","2","2","04/30/2024","$744.00","47","CONV","Taya Welte","237466","Robert Phillips","205220"
"1","2568158","89101","S","JUHL","353 East Bonneville AVE","623","$250,000","628","1","1","04/30/2024","$620.00","11","CONV","Joann Powell","205122","Carlos Rivera","215279"
"1","2563860","89103","S","PANORAMA TOWERS","4575 Dean Martin DR","3203","$539,000","1,054","2","2","04/30/2024","$937.00","38","Cash","Laura E. Bomparola","204732","John S. Hahn","241316"
"1","2565859","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","5022","$535,000","974","1","2","04/30/2024","$1,250.58","30","Cash","Rebecca R. Hinson","246777","Rebecca R. Hinson","246777"
"1","2556286","89169","S","PARK TOWERS","1 Hughes Center DR","404","$1,000,000","2,126","2","3","04/30/2024","$3,276.00","60","Cash","Jerry Masini","003897","Jerry Masini","003897"
"1","2575566","89109","S","TURNBERRY TOWERS","322 Karen AVE","204","$345,000","814","1","2","04/30/2024","$579.00","1","CONV","Tamra J. Trainer","006514","Tamra J. Trainer","006514"
"1","2543952","89109","S","TURNBERRY PLACE","2857 Paradise RD","106","$710,000","1,712","2","2","04/30/2024","$940.00","98","CONV","Jena McIntosh","200868","Jena McIntosh","200868"
"1","2558391","89109","S","TURNBERRY PLACE","2877 Paradise RD","2802","$1,300,000","2,805","3","3","04/30/2024","$1,581.00","62","Cash","Keith Lynam","515","Paul M. Glodowski","095868"
"1","2558826","89109","S","METROPOLIS","360 East Desert Inn RD","404","$640,000","2,242","2","2","04/29/2024","$1,391.00","20","Cash","Matthew Levandowski","250548","Merri Perry","220777"
"1","2570914","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","3807","$728,000","974","1","2","04/29/2024","$1,245.00","8","Cash","Rachael Tharp","242165","Heidi L. Williams","229220"
"1","2554405","89103","S","PALMS PLACE","4381 West Flamingo RD","2604","$310,000","615","0","1","04/29/2024","$552.00","71","Cash","Ryan Crighton","202887","Myra Hatten","233718"
"1","2571251","89119","S","WIMBLEDON","3930 University Center DR","208","$170,000","1,080","2","2","04/29/2024","$381.00","7","CONV","Cassandra A. Mor","099076","Karen Ventura","247156"
"1","2546776","89103","S","PALMS PLACE","4381 West FLAMINGO RD","39306","$336,000","615","0","1","04/26/2024","$552.00","71","Cash","Ellie Shefler","094576","Ellie Shefler","094576"
"1","2541168","89011","S","LUNAD","29 Montelago BLVD","319","$160,000","449","0","1","04/26/2024","$569.00","145","Cash","Cynthia Martin","212997","Brandon S. Johnson","253791"
"1","2561614","89109","S","TURNBERRY PLACE","2777 Paradise RD","3203","$800,000","2,195","2","3","04/26/2024","$1,215.00","27","Cash","Jena McIntosh","200868","Craig Tann","211668"
"1","2572739","89109","S","SKY LAS VEGAS","2700 Las Vegas BLVD","2510","$560,000","1,248","2","2","04/25/2024","$862.00","10","Cash","Corey D. Toushin","228170","Michael I. Blonsky","236927"
"1","2547480","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 FASHION SHOW DR","4324/4325","$846,650","1,508","2","3","04/24/2024","$1,701.42","109","Cash","Jim R. Brooks","203473","Rebecca R. Hinson","246777"
"1","2563349","89109","S","SIGNATURE AT MGM GRAND","145 East HARMON AVE","1407","$365,000","520","0","1","04/24/2024","$870.00","13","Cash","Jim R. Brooks","203473","Mariel Pamintuan-Esguerra","240421"
"1","2554969","89123","S","ONE LAS VEGAS","8255 Las Vegas BLVD","1603","$422,000","1,291","2","2","04/24/2024","$852.00","75","Cash","Carlos Caipa","096477","Daneta K. Kealoha-Giordano","201568"
"1","2551815","89169","S","CASABLANCA","745 North Royal Crest CIR","151","$205,000","1,153","2","2","04/24/2024","$420.00","43","OWC","Robyn Bonk","097156","Anna McDonough","097021"
"1","2551232","89109","S","TURNBERRY PLACE","2877 Paradise RD","2201","$1,086,500","2,805","3","3","04/23/2024","$1,726.00","50","Cash","Cristine Rosa Lefkowitz","203771","Marylou Cesaro","239856"
"1","2563344","89169","S","CASABLANCA","730 South Royal Crest CIR","441","$230,000","1,449","3","2","04/23/2024","$335.00","21","Cash","John W. Richardson Jr","238785","Jada Haynie","235740"
"1","2561262","89119","S","WIMBLEDON","3930 University Center DR","101","$147,000","1,321","2","2","04/23/2024","$681.00","29","Cash","Sherwyn M. Colonia","224073","Leland Wong","252269"
"1","2576222","89101","S","JUHL","353 East BONNEVILLE AVE","249","$279,900","838","1","1","04/22/2024","$642.00","2","Cash","Taya Welte","237466","Vandana Bhalla","205330"
"1","2571395","89109","S","TURNBERRY TOWERS","322 Karen AVE","2107","$800,000","1,657","2","2","04/22/2024","$925.00","4","Cash","Evangelline Fannell","242926","Margo Smith","242704"
"1","2556651","89011","S","VIERA","30 Strada Di Villaggio","521","$242,000","675","1","1","04/22/2024","$697.33","63","Cash","Richard J. Brenkus","002498","Jillian M. Batchelor","206719"
"1","2557192","89103","S","PANORAMA TOWERS","4525 Dean Martin DR","1803","$542,000","1,126","2","2","04/19/2024","$963.00","58","Cash","Mahsheed Parsons","218592","Yvonne D. Angarola","202329"
"1","2545682","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","4917","$289,900","533","0","1","04/19/2024","$699.00","100","CONV","Brendan J. King III","229274","James W. Meadows Jr","241125"
"1","2569541","89109","S","SKY LAS VEGAS","2700 Las Vegas BLVD","2603","$580,000","1,473","2","3","04/19/2024","$1,015.00","7","Cash","Gina Chen","227669","Haoran Gao","242227"
"1","2567060","89119","S","WIMBLEDON","3930 University Center DR","302","$204,900","1,321","2","2","04/19/2024","$672.00","23","Cash","Blaine N. Klos","232580","Jillian M. Batchelor","206719"
"1","2562015","89103","S","PALMS PLACE","4381 West Flamingo RD","3721","$650,000","1,220","1","2","04/19/2024","$1,546.00","15","CONV","Ellie Shefler","094576","Lisa P. Nguyen","240766"
"1","2555878","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","2916","$250,000","533","0","1","04/18/2024","$569.00","34","Other","Pamela Beaulieu","204642","Bret P Wulf","227896"
"1","2556335","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","2917","$250,000","533","0","1","04/18/2024","$569.00","34","Other","Pamela Beaulieu","204642","Bret P Wulf","227896"
"1","2532199","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","2917+2916","$500,000","533","0","1","04/18/2024","$982.00","147","Other","Pamela Beaulieu","204642","Bret P Wulf","227896"
"1","2571422","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","5003","$340,000","534","1","1","04/18/2024","$624.92","1","Cash","Olga M. Kokubu","235056","Rebecca R. Hinson","246777"
"1","2559082","89158","S","VEER CITYCENTER","3722 Las Vegas BLVD","2409","$500,000","782","1","1","04/18/2024","$843.00","45","Cash","Angela K. Tina","219812","Adam Schwartz","239417"
"1","2555175","89109","S","TURNBERRY PLACE","2777 Paradise RD","3604","$920,000","2,050","2","3","04/18/2024","$1,152.00","35","CONV","Jerry Masini","003897","Traci L Bassler","244399"
"1","2539506","89169","S","CASABLANCA","730 South Royal Crest CIR","448","$200,000","1,549","3","2","04/17/2024","$420.00","55","CONV","Jason D. Lindstrom","227138","Erik M. Coulter","239670"
"1","2576224","89101","S","JUHL","353 East BONNEVILLE AVE","251","$289,900","900","1","1","04/16/2024","$653.00","0","CONV","Taya Welte","237466","Arnee P. Dodd","239250"
"1","2534823","89103","S","PANORAMA TOWERS","4525 Dean Martin DR","606","$555,000","1,372","2","2","04/16/2024","$1,023.00","124","CONV","Todd J. Volf","231267","Tyler Shelton","209932"
"1","2560240","89101","S","THE OGDEN","150 Las Vegas BLVD","1506","$460,000","1,509","2","3","04/16/2024","$823.00","25","CONV","Ibrahim Ghazal","231125","A William Zinsser","099885"
"1","2556499","89158","S","VEER CITYCENTER","3726 Las Vegas BLVD","1011","$320,000","552","0","1","04/16/2024","$665.00","37","CONV","Fabiana De Almeida Barba","248736","Robert N. Hau","227638"
"1","2555353","89169","S","PLATINUM HOTEL","211 East Flamingo RD","620","$260,000","904","1","1","04/15/2024","$875.00","7","CONV","Michael Del Rosario","233541","Mariel Pamintuan-Esguerra","240421"
"1","2560735","89109","S","SIGNATURE AT MGM GRAND","125 East Harmon AVE","2801, 2803","$875,000","1,394","2","3","04/15/2024","$2,372.00","3","CONV","Rosemarie S. Haro","251483","Steven A. Khalilzadegan","220982"
"1","2549069","89101","S","THE OGDEN","150 North LAS VEGAS BLVD","805","$415,000","1,509","2","3","04/15/2024","$913.00","70","OWC","Michelle L Manley","224836","Tammy L. Abbott","005135"
"1","2567444","89109","S","TURNBERRY PLACE","2877 PARADISE RD","305","$519,000","1,556","2","2","04/15/2024","$1,032.00","22","Cash","Carol U. Barber Terkhorn","208082","Tamra J. Trainer","006514"
"1","2558425","89123","S","BOCARATON","2405 West Serene AVE","729","$250,000","899","2","2","04/15/2024","$471.00","31","Cash","Xander Shaw","235392","Elisa Dease","220803"
"1","2563494","89011","S","VIERA","30 Strada Di Villaggio","341","$234,500","735","1","1","04/15/2024","$944.00","24","CONV","Trish Nash","202220","Michelle Bush","220001"
"1","2551147","89011","S","VIERA","30 Strada Di Villaggio","525","$240,000","760","1","1","04/15/2024","$817.00","66","1031 Exchange","Sharla D. Scharpnick","215168","Michelle R. Ross","212877"
"1","2550949","89101","S","NEWPORT LOFTS","200 Hoover AVE","1013","$535,000","1,564","2","2","04/12/2024","$695.00","82","Cash","Kelly Quinn","200368","NON MLS","099999"
"1","2559204","89158","S","VEER CITYCENTER","3726 Las Vegas BLVD","2101","$2,490,000","2,256","3","3","04/12/2024","$1,958.00","28","CONV","James P. Navarro","097170","Amie Anderson","247404"
"1","2558515","89101","S","JUHL","353 East BONNEVILLE AVE","257","$292,900","984","1","1","04/11/2024","$664.00","14","CONV","Taya Welte","237466","NON MLS","099999"
"1","2548312","89103","S","PANORAMA TOWERS","4575 Dean Martin DR","607","$714,500","1,612","3","3","04/11/2024","$1,379.00","88","Cash","Angelina G. Santos","215717","Andrew J. Arevalo","241285"
"1","2563130","89109","S","METROPOLIS","360 East Desert Inn RD","804","$900,000","3,151","2","3","04/11/2024","$1,295.00","15","CONV","Frank Napoli II","096832","John W. Richardson Jr","238785"
"501","2564382","89109","S","SIGNATURE AT MGM GRAND","135 East Harmon AVE","2203","$325,000","520","0","1","04/11/2024","$880.00","10","CONV","Michelle L. Manley","224836","John S. Hahn","241316"
"501","2553774","89169","S","CASABLANCA","745 North Royal Crest CIR","138","$216,000","1,263","3","2","04/11/2024","$420.00","60","CONV","Lorraine D. Coogle","250925","Skylar Trengove","234656"
"501","2532096","89169","S","CASABLANCA","750 South Royal Crest CIR","356","$159,500","1,122","2","2","04/11/2024","$385.00","69","Cash","Paul-Colten G Smith","215074","Paul-Colten G. Smith","215074"
"501","2566416","89103","S","PALMS PLACE","4381 West FLAMINGO RD","12305","$265,000","615","0","1","04/10/2024","$779.00","6","Cash","Ellie Shefler","094576","Matthew Snyder","240603"
"501","2560305","89103","S","PALMS PLACE","4381 West Flamingo RD","3602","$575,000","1,220","1","2","04/10/2024","$1,549.67","21","Cash","Audrey R. Few","228386","Joseph Y. Lee","212034"
"501","2534647","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","3719","$258,000","533","0","1","04/09/2024","$625.25","143","Cash","Rebecca R. Hinson","246777","Chichun Luo","250625"
"501","2552747","89109","S","SIGNATURE AT MGM GRAND","125 HARMON AVE","3314","$440,000","874","1","2","04/05/2024","$1,581.00","71","Cash","Heidi L. Williams","229220","Jim R. Brooks","203473"
"501","2499892","89011","S","LUNAD","29 Montelago BLVD","247","$170,000","445","0","1","04/05/2024","$573.00","206","CONV","Sarah C. Tadmor","237266","Sarah C. Tadmor","237266"
"501","2551818","89102","S","ALLURE","200 West Sahara AVE","3512","$365,000","974","1","2","04/05/2024","$730.00","47","CONV","Adam S. Golomb","240044","John Hildebrandt","232834"
"501","2559871","89109","S","SIGNATURE AT MGM GRAND","135 East Harmon AVE","2414","$418,888","847","1","2","04/04/2024","$1,595.00","22","OWC","Ruomei Wang","230341","Darin Marques","225483"
"501","2536516","89011","S","VIERA","30 Strada Di Villaggio","251","$525,000","1,732","2","2","04/04/2024","$1,975.00","115","CONV","Robyn C Gajjar","007267","Christopher Koman","096298"
"501","2537752","89123","S","ONE LAS VEGAS","8255 Las Vegas BLVD","1812","$600,000","2,463","3","3","04/03/2024","$1,563.00","121","CONV","Craig Tann","211668","Patrick M. Korth","209899"
"501","2557401","89109","S","TURNBERRY PLACE","2877 Paradise RD","602","$974,000","2,805","3","3","04/03/2024","$1,706.00","53","Cash","Harvey Blankfeld","097633","Erika F. Delk","221765"
"501","2555914","89169","S","CASABLANCA","730 South Royal Crest CIR","425","$213,500","1,371","2","2","04/03/2024","$420.00","31","Cash","Randy Slovacek","217236","Gustavo Lopez","236394"
"501","2558185","89102","S","ALLURE","200 West Sahara AVE","604","$379,999","1,233","2","2","04/03/2024","$917.00","36","Cash","Ming Hart","228053","Christina Stockdale","247578"
"501","2541463","89109","S","SIGNATURE AT MGM GRAND","135 HARMON AVE","901","$425,000","874","1","2","04/01/2024","$1,581.00","82","Cash","Heidi L. Williams","229220","Heidi L. Williams","229220"
"501","2550265","89109","S","SIGNATURE AT MGM GRAND","135 East Harmon AVE","904","$315,000","520","0","1","04/01/2024","$880.00","34","CONV","Lauren Stark","093339","Daniel Murillo-Vasquez","251735"
"501","2534012","89101","S","NEWPORT LOFTS","200 Hoover AVE","1808","$335,000","1,072","1","1","04/01/2024","$571.00","139","CONV","A William Zinsser","099885","Tu Mai","247889"
"501","2543845","89109","S","TURNBERRY PLACE","2747 Paradise RD","301","$815,000","2,805","3","3","04/01/2024","$1,365.00","100","Cash","Jena McIntosh","200868","Gregory Fontaine","212169"
"501","2563734","89109","S","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","4604","$320,000","533","0","1","03/29/2024","$625.25","7","Cash","Evans Small Jr","206610","Steven A. Khalilzadegan","220982"
"501","2550275","89109","S","SIGNATURE AT MGM GRAND","125 East Harmon AVE","1718","$320,000","520","0","1","03/29/2024","$880.00","62","Cash","Lauren Stark","093339","Jessica Cordero","238417"
"501","2560079","89158","S","WALDORF ASTORIA","3750 Las Vegas BLVD","3808","$4,100,000","2,910","2","3","03/29/2024","$3,671.00","22","Cash","Ellie Shefler","094576","Frank Napoli II","096832"
"501","2545333","89158","S","WALDORF ASTORIA","3750 Las Vegas Blvd","2804","$2,900,000","2,563","2","3","03/29/2024","$2,769.00","93","Cash","Ivan G. Sher","096090","Jade D Buckman","217907"
"501","2501654","89103","S","THE MARTIN","4471 Dean Martin DR","4408","$6,750,000","5,217","3","4","03/28/2024","$3,663.00","282","Cash","Tyler Brady","221413","Frank Napoli II","096832"
